time,open,high,low,close,volume
2025-08-28 04:57:50.562014,91.70547706159887,92.8783139569744,91.96794210859579,92.1643613244678,475
2025-08-28 04:58:50.562014,93.12739387551086,92.87124783646377,91.09726821641648,92.04871304207957,752
2025-08-28 04:59:50.562014,91.70910087698957,92.5515678540428,91.57211771910892,91.74760934649028,367
2025-08-28 05:00:50.562014,90.09646005618204,90.82158832353075,89.7013600381918,90.26908735612285,648
2025-08-28 05:01:50.562014,90.4329030852148,90.06941304003888,88.9699286810662,89.54924314772813,173
2025-08-28 05:02:50.562014,89.74092725518177,89.23148033810777,88.59897991471811,89.08860437676836,607
2025-08-28 05:03:50.562014,88.56933444600301,90.9210727533904,89.50098135441044,90.14572660298727,172
2025-08-28 05:04:50.562014,91.96588524228162,90.76075427300243,90.2595181667581,90.48934489255572,407
2025-08-28 05:05:50.562014,90.10639609134044,89.22300016001094,88.17364246941624,88.72630473719299,298
2025-08-28 05:06:50.562014,88.42482600507827,89.33466279951531,88.6782154513409,89.0503887065878,229
2025-08-28 05:07:50.562014,89.06110995960888,88.79913478917116,88.00363916654229,88.66530642617147,857
2025-08-28 05:08:50.562014,88.48241461214826,88.61794212275726,87.84716088249237,87.98838442586552,923
2025-08-28 05:09:50.562014,88.8607344805303,88.6543927495293,88.02918329786691,88.60006071470639,671
2025-08-28 05:10:50.562014,89.08075508335692,90.37970547132853,89.44578988181901,89.63106023720233,890
2025-08-28 05:11:50.562014,89.89071698838048,90.87992715157965,90.28369729320349,90.56234035631853,714
2025-08-28 05:12:50.562014,89.69756876210445,89.72325752610038,89.50441303277232,89.7231228330959,907
2025-08-28 05:13:50.562014,90.58663947650405,89.92503959648191,89.23107267737586,89.41391045724468,931
2025-08-28 05:14:50.562014,90.28877404324267,89.79202579717584,88.91946293708757,89.74517388864824,586
2025-08-28 05:15:50.562014,90.35010468368449,90.99688857359149,90.4350114481097,90.7207190157706,952
2025-08-28 05:16:50.562014,91.01324348857366,90.94852126538103,89.31442099606086,90.24154477792531,250
2025-08-28 05:17:50.562014,87.20734318063143,90.11857542288337,89.08595927591631,90.0558858012615,768
2025-08-28 05:18:50.562014,90.09831652762757,89.78888931961147,88.37829035731836,88.94955082725546,305
2025-08-28 05:19:50.562014,86.01363042439671,87.75716412583338,87.61034308050908,87.7533442031748,278
2025-08-28 05:20:50.562014,88.20342908416586,88.8126938947709,88.19132178218942,88.565870025569,296
2025-08-28 05:21:50.562014,88.80244015951368,90.6630141102919,89.12437779079161,89.92211005413982,834
2025-08-28 05:22:50.562014,88.55541845683858,90.1663700822888,89.48270920386241,89.85009993255949,188
2025-08-28 05:23:50.562014,92.01445961783004,90.95552521851754,90.76661561214873,90.85363283045152,898
2025-08-28 05:24:50.562014,90.74756765418725,91.57550277429958,90.65848394457096,91.21526885549915,533
2025-08-28 05:25:50.562014,90.91665298262473,90.84054238727855,89.72502824939798,90.57014910089401,887
2025-08-28 05:26:50.562014,90.88462412752325,91.774256608563,90.13561831925894,90.93154470640243,847
2025-08-28 05:27:50.562014,92.94662210009152,92.78292919045354,92.29445813273804,92.4695812728684,282
2025-08-28 05:28:50.562014,92.5105771248187,93.22268770553445,91.76099061934598,92.43375523375845,308
2025-08-28 05:29:50.562014,92.71540666538388,94.89027103438319,93.77789462613681,93.99839888957246,592
2025-08-28 05:30:50.562014,92.37492060492986,91.81247120505924,91.16044625093053,91.37865378548271,229
2025-08-28 05:31:50.562014,91.70679970669661,93.11049943371232,91.32648451655274,92.20055628985793,764
2025-08-28 05:32:50.562014,90.73102145943635,92.6649214120593,92.03793440535587,92.2876033580961,112
2025-08-28 05:33:50.562014,91.56048084666432,92.95267442412035,91.72534866111222,91.98859600763024,733
2025-08-28 05:34:50.562014,93.58111657480005,92.16964630869131,92.07970339340444,92.08035678416574,970
2025-08-28 05:35:50.562014,90.94300961167833,90.77980713606809,89.22211883543933,90.09278786956484,831
2025-08-28 05:36:50.562014,89.52446384731948,90.36693002218426,89.0805211685182,89.87311598172734,205
2025-08-28 05:37:50.562014,89.88097084892065,90.61787735869473,89.60289961814841,90.23022855323909,474
2025-08-28 05:38:50.562014,91.38648754676322,92.3408344767292,90.95785683404176,91.7081225979806,681
2025-08-28 05:39:50.562014,93.26660036326778,91.89370947134128,91.03780381228246,91.18985237970695,806
2025-08-28 05:40:50.562014,90.76329422904533,90.38572204646408,89.9230351822262,90.38135877681377,797
2025-08-28 05:41:50.562014,90.3096433804203,90.04655482197641,89.52838234588044,89.87960173322922,198
2025-08-28 05:42:50.562014,91.82528730496314,91.50804990156561,90.70122732467428,90.7950038509313,693
2025-08-28 05:43:50.562014,91.3625441196175,91.7901403741692,90.63762447537606,91.12375496059099,686
2025-08-28 05:44:50.562014,90.33495261100325,91.56004226195262,89.6732551064813,90.59399475682395,985
2025-08-28 05:45:50.562014,90.91091234085232,91.86829998018808,91.0672030708866,91.1072621899373,951
2025-08-28 05:46:50.562014,91.13273847987128,92.15511244701668,90.91287882579155,91.20433973928534,291
2025-08-28 05:47:50.562014,92.13576249330839,92.87552523135305,91.96544379361254,92.17298472981824,424
2025-08-28 05:48:50.562014,92.19856117957785,91.76898384458032,91.23278498227518,91.47093163594087,825
2025-08-28 05:49:50.562014,91.19521537515041,91.24863441159397,90.23483493746373,91.14326948934311,926
2025-08-28 05:50:50.562014,91.48380141342653,91.5329851995559,90.28309228197666,90.75116133621096,566
2025-08-28 05:51:50.562014,89.20692980797024,89.93179560955474,88.82134697513901,89.28764638807883,993
2025-08-28 05:52:50.562014,89.6624018554595,89.63195267753672,88.82319102268814,89.58376666514341,466
2025-08-28 05:53:50.562014,87.8466212527912,90.20487240322429,89.69032973331838,89.8448219373233,417
2025-08-28 05:54:50.562014,90.76626306866825,90.80673520945005,89.36267003986572,89.84993539396577,243
2025-08-28 05:55:50.562014,89.9618367364886,90.11574940630081,89.18536304646955,89.61534826059061,483
2025-08-28 05:56:50.562014,89.19798762839984,88.6327066545599,87.60306682799354,88.1999775185402,315
2025-08-28 05:57:50.562014,84.88307681758116,88.23703180093413,86.77977449252441,87.77933219577484,460
2025-08-28 05:58:50.562014,89.5249923840288,87.64550040325324,86.66716878516603,87.43661767924807,423
2025-08-28 05:59:50.562014,86.49475078187128,87.00304758089125,86.23647470700902,86.63434041002645,114
2025-08-28 06:00:50.562014,87.58123751509795,86.84286795434762,85.6455016460864,86.47305469836044,316
2025-08-28 06:01:50.562014,85.83719962804945,86.92946057536246,86.7063971918625,86.87710555517498,591
2025-08-28 06:02:50.562014,89.37606536144807,89.53085908490343,88.73282777007654,88.7632914563855,646
2025-08-28 06:03:50.562014,87.88445370604369,89.35437370112122,88.73342089675307,88.93786926921734,282
2025-08-28 06:04:50.562014,88.57165069924432,90.01759954675654,88.85500810382585,89.19541965994011,369
2025-08-28 06:05:50.562014,91.03500509804073,89.97132174529384,88.61039298671437,89.12097374417394,566
2025-08-28 06:06:50.562014,87.01152012811156,87.41419658357357,86.5870733883337,87.2022025288749,969
2025-08-28 06:07:50.562014,87.3931215266054,87.8330421355958,86.26508293621126,87.17568865342568,711
2025-08-28 06:08:50.562014,88.10598659405548,87.7082006675297,86.72606485381627,87.23591886336672,618
2025-08-28 06:09:50.562014,90.1948428638246,90.57931771377348,89.19788533122626,89.699160975852,641
2025-08-28 06:10:50.562014,89.65721891621446,89.72254069024733,89.4565570012479,89.50680001107088,566
2025-08-28 06:11:50.562014,90.17330835587072,90.48616055371453,89.77343580074826,89.80834735340449,404
2025-08-28 06:12:50.562014,92.17705116893752,90.38138770595197,89.22247562178288,89.77363558369925,243
2025-08-28 06:13:50.562014,88.54733874904613,88.90025902365154,88.16677893283138,88.60495754607972,210
2025-08-28 06:14:50.562014,89.9488794073097,89.8843812642459,88.90859996561443,89.74778036059473,331
2025-08-28 06:15:50.562014,91.55036778928913,91.15135315375879,90.33903380856967,90.49971339328151,790
2025-08-28 06:16:50.562014,92.39627127328254,92.02934279845688,91.2657736782075,91.29074534032455,683
2025-08-28 06:17:50.562014,91.5683881910902,90.69698522929316,89.93231911759969,90.38135788552981,821
2025-08-28 06:18:50.562014,92.42288241849509,92.42898480048822,91.54667363971366,91.78415219646591,831
2025-08-28 06:19:50.562014,89.23929622094315,90.77743204128514,90.3326867603348,90.38230113367364,691
2025-08-28 06:20:50.562014,92.60258975977501,91.68236511075654,90.24455994062629,90.96915822747391,599
2025-08-28 06:21:50.562014,92.0132684602652,93.35882912817794,93.04802085332663,93.15961385328389,694
2025-08-28 06:22:50.562014,92.47171299339223,93.05929253078936,91.56075802814543,92.1690775281532,653
2025-08-28 06:23:50.562014,90.84850394853106,91.890189395016,91.32173004838353,91.60277979855042,372
2025-08-28 06:24:50.562014,91.63829281704507,92.07021715139422,91.52893511328304,91.70243116363807,802
2025-08-28 06:25:50.562014,91.52771791982535,91.25704746160221,90.81920398660255,91.19895550952187,272
2025-08-28 06:26:50.562014,89.96964929390602,89.75980429077701,88.84684630223279,89.64829207845574,106
2025-08-28 06:27:50.562014,90.13877580749704,90.23271695597408,89.32476147635718,89.71685505326175,254
2025-08-28 06:28:50.562014,90.2682626085943,88.92214401626363,87.9037816903246,88.65455133953566,621
2025-08-28 06:29:50.562014,89.58167807168482,89.96362399591303,89.00265747337168,89.12814377017084,645
2025-08-28 06:30:50.562014,87.96456290064638,88.22341292459198,87.43594811627196,88.20871953593704,647
2025-08-28 06:31:50.562014,90.72274110924293,90.1377479896265,89.52172061604793,89.75865394095457,617
2025-08-28 06:32:50.562014,90.16487113754297,89.31274619538742,88.29800751872946,88.97540064861833,314
2025-08-28 06:33:50.562014,87.42573131727566,88.67266676333026,88.08755757757166,88.65333913241265,233
2025-08-28 06:34:50.562014,90.06425641963219,89.59122474878285,88.53771163257065,89.46685634978233,384
2025-08-28 06:35:50.562014,88.93716477565927,88.649634708267,87.84866951537305,88.23599203334837,225
2025-08-28 06:36:50.562014,88.16588846459251,88.95631655239995,88.39728677911806,88.46345196795251,538
2025-08-28 06:37:50.562014,91.14630153554656,90.1748844694898,89.75143923668368,89.77059472223493,948
2025-08-28 06:38:50.562014,88.01305590064118,88.69404916608579,87.33625292670095,88.1631114876737,785
2025-08-28 06:39:50.562014,88.47332179967755,88.9428770211117,87.82300970854457,88.34774534620601,251
2025-08-28 06:40:50.562014,88.43455631617057,88.61755196158228,87.83238408861949,88.60762814045444,430
2025-08-28 06:41:50.562014,89.40503005981321,89.85354617168525,89.15502541222023,89.38945101223175,637
2025-08-28 06:42:50.562014,87.05622521445845,89.11599954224124,87.80741655584042,88.15250030135365,482
2025-08-28 06:43:50.562014,85.39199280567509,87.35107596839893,86.80193981605807,86.83204368826938,214
2025-08-28 06:44:50.562014,88.94849031711125,88.03152752134523,86.39249292931217,87.35398525388628,993
2025-08-28 06:45:50.562014,86.80400857880113,87.96283378503635,86.98310202041864,87.65096992711946,581
2025-08-28 06:46:50.562014,86.91007042800904,88.6754541556181,86.96825768970604,87.90146277746534,383
2025-08-28 06:47:50.562014,86.0945208733586,89.02083246883844,87.98241457953326,88.24791098696232,998
2025-08-28 06:48:50.562014,86.92892451769433,88.08918231303797,86.95642265415817,87.56788626538383,174
2025-08-28 06:49:50.562014,86.47705016913733,88.77615378582405,87.12163999425219,87.80013996254483,265
2025-08-28 06:50:50.562014,89.73522759597988,88.21876265060617,87.77566273558593,88.09321243584351,288
2025-08-28 06:51:50.562014,88.38867810715978,87.39580868270673,86.53075178280152,87.37886101781714,177
2025-08-28 06:52:50.562014,88.55648518378418,90.01479374071899,88.29747406606164,89.2446355289619,701
2025-08-28 06:53:50.562014,91.97090425521799,90.52562398723856,88.83361333217768,89.71846844987368,787
2025-08-28 06:54:50.562014,89.50893043966263,88.64737218179162,87.78809797673168,88.52716495267104,120
2025-08-28 06:55:50.562014,88.85888717779625,89.44930139426347,88.90625388157991,89.18371856130487,665
2025-08-28 06:56:50.562014,85.70963117620397,88.22658925444418,87.92742084897192,88.20903689107755,283
2025-08-28 06:57:50.562014,91.28706406741074,89.28943010560057,88.03276117437396,88.99612149482,970
2025-08-28 06:58:50.562014,88.7651446070638,90.92785894774607,90.1444325778917,90.1547170738274,321
2025-08-28 06:59:50.562014,87.68863600851881,89.85199528318827,88.61798478223355,89.3340347554757,926
2025-08-28 07:00:50.562014,91.31998131672965,90.64550647788829,89.59116472216475,90.29741088472001,427
2025-08-28 07:01:50.562014,93.14994421799578,91.08193110656285,90.08750227070672,90.71019181165651,278
2025-08-28 07:02:50.562014,92.91652479016153,91.53360559736647,90.54214312556414,91.53225197165101,887
2025-08-28 07:03:50.562014,93.9929540743573,93.72884548187018,93.11716551854121,93.42904495430494,211
2025-08-28 07:04:50.562014,93.77841117996736,93.83011557994001,92.84368497450883,93.18365683830208,835
2025-08-28 07:05:50.562014,93.2833362327249,93.40411511776095,92.35098127099803,92.4299206739446,825
2025-08-28 07:06:50.562014,92.29933483410582,92.38746707130296,91.09760810777532,91.54040624431906,158
2025-08-28 07:07:50.562014,91.005787383323,90.74819092399915,90.46354743311878,90.72459595935362,426
2025-08-28 07:08:50.562014,90.7516953538914,91.54605485461437,90.30410754776189,90.64749424993953,720
2025-08-28 07:09:50.562014,90.92605309685665,91.77184463805479,90.15407443450054,90.98864622475617,996
2025-08-28 07:10:50.562014,90.51137243521951,92.04571314765717,90.3298525105587,91.2653370240862,768
2025-08-28 07:11:50.562014,91.81184519625543,92.55051603212577,91.90678720111701,92.0925202731222,290
2025-08-28 07:12:50.562014,90.41256535080473,92.50352745795462,91.73301323344664,92.10552216500011,299
2025-08-28 07:13:50.562014,93.46071661536268,93.86197197099064,92.63042568004205,93.55905624215744,411
2025-08-28 07:14:50.562014,92.30580830176855,93.36009426787383,93.23259094823025,93.29439940891947,807
2025-08-28 07:15:50.562014,94.91097925829334,96.2428039390028,95.92220804739772,96.0145685755091,134
2025-08-28 07:16:50.562014,96.82013007442758,96.88683955825213,96.47744493406788,96.6402359232741,478
2025-08-28 07:17:50.562014,97.17508065320243,96.26715543656802,95.18786553273095,95.78307836685782,486
2025-08-28 07:18:50.562014,95.63050247479902,95.45963027539341,94.56171359779071,94.71218586879671,857
2025-08-28 07:19:50.562014,93.62415768041672,95.66846811243784,94.22658190258916,95.19465828403989,336
2025-08-28 07:20:50.562014,93.9815673621437,95.0290399481612,94.52448097145552,94.97119549871404,715
2025-08-28 07:21:50.562014,96.62596718079435,96.64298579379434,95.18367803245596,95.68519599280613,618
2025-08-28 07:22:50.562014,95.17594622384136,97.10115793647378,95.91177500157427,96.15843361737967,382
2025-08-28 07:23:50.562014,95.8609715547258,96.87079424787122,95.61464445228808,96.08560470472281,100
2025-08-28 07:24:50.562014,95.78886308567895,96.23013888821862,94.57689735401739,95.2388109866544,830
2025-08-28 07:25:50.562014,92.7556193071049,94.26844609476879,92.97278662501449,93.72396376196853,563
2025-08-28 07:26:50.562014,93.38282431604748,94.24021716015471,92.5235807271916,93.27744880990151,329
2025-08-28 07:27:50.562014,92.79982210930677,94.20945264484173,93.55595649153089,94.13384760422498,271
2025-08-28 07:28:50.562014,93.74657370440399,94.71362209661656,93.44358157336133,94.34794134835519,186
2025-08-28 07:29:50.562014,93.42198450378574,93.32758383764997,92.28479472233708,93.1022025696432,652
2025-08-28 07:30:50.562014,91.68238976196271,93.47121657962865,92.51833538079576,93.27538349549438,222
2025-08-28 07:31:50.562014,94.10117561318363,93.8015038241159,93.60509535354277,93.66070087522323,942
2025-08-28 07:32:50.562014,92.7572056400954,93.39925708058809,92.76996547680244,92.77684343902209,397
2025-08-28 07:33:50.562014,93.48305849938477,93.71189040071492,92.71812126777213,92.93056854496761,984
2025-08-28 07:34:50.562014,93.21269139747827,93.56707566283397,92.32525366950016,92.98877726341361,789
2025-08-28 07:35:50.562014,93.20994739555684,91.9927696751712,91.43460947670044,91.845806965583,674
2025-08-28 07:36:50.562014,92.32881882857919,93.01471809586475,91.80118806663197,92.20359432593128,583
2025-08-28 07:37:50.562014,92.33497331117427,93.40033355946325,91.8797919640699,92.76437885229952,264
2025-08-28 07:38:50.562014,93.96972759850708,94.23559580160179,92.95186724734295,93.84743009547479,798
2025-08-28 07:39:50.562014,95.44453017654608,95.57536244304575,93.9920568834561,94.90123214750969,482
2025-08-28 07:40:50.562014,93.57242284987831,93.78346775879544,93.20968470303758,93.5235627795526,308
2025-08-28 07:41:50.562014,92.62632943084137,92.93092994813169,91.89468192689822,92.58573773963748,838
2025-08-28 07:42:50.562014,92.39878131903939,94.01825884997812,92.82913982557177,93.10077300684614,531
2025-08-28 07:43:50.562014,92.9516580402074,93.90506346342977,93.4239491246839,93.61455895775835,488
2025-08-28 07:44:50.562014,92.7270013722647,94.59959491222233,93.94497418671703,94.1296066440644,659
2025-08-28 07:45:50.562014,99.73191487790605,98.87247927211513,97.64023051385551,97.98233813471911,323
2025-08-28 07:46:50.562014,97.30936541002099,99.26094999567981,98.12327102563245,98.55322864541228,102
2025-08-28 07:47:50.562014,98.99588908779697,99.75099751175757,98.85784511453781,99.68879428559288,471
2025-08-28 07:48:50.562014,99.92438878351689,100.79009909336506,100.52290495561337,100.64279604908609,786
2025-08-28 07:49:50.562014,102.18911167733633,101.3020288911638,100.55926145299699,101.29418730039188,545
2025-08-28 07:50:50.562014,100.68396837745951,101.6098398459807,100.44746314156222,100.97891805575154,710
2025-08-28 07:51:50.562014,102.98562934891854,102.18556070165522,101.44994193356881,101.7378872762448,215
2025-08-28 07:52:50.562014,100.29157143746336,101.0993369126095,100.4722424771744,100.96506206170723,369
2025-08-28 07:53:50.562014,101.00723761719101,101.68617757602398,100.4283013851902,100.72824345496721,546
2025-08-28 07:54:50.562014,99.40753285387837,100.77253963108373,99.64679795189981,100.24287990713812,467
2025-08-28 07:55:50.562014,102.46990317429783,100.56664734063732,99.89091012366919,100.32475404652443,352
2025-08-28 07:56:50.562014,101.45181419416843,103.14001618435266,102.47500708411907,102.63941261319795,416
2025-08-28 07:57:50.562014,101.08196813083323,101.45176775334131,100.65556434605051,100.7721474206062,514
2025-08-28 07:58:50.562014,102.09218449191282,101.53464682895428,100.91171192890859,101.45840761098071,194
2025-08-28 07:59:50.562014,100.25949083724257,100.12039555483895,98.94327870650496,99.84569173979106,884
2025-08-28 08:00:50.562014,99.18847221512391,100.18072536488562,99.02980218744393,99.37375987400162,991
2025-08-28 08:01:50.562014,100.33288977123557,100.92237534137166,99.72971036374638,100.462710470969,123
2025-08-28 08:02:50.562014,100.57080196204357,101.07356763209675,99.8683291351247,100.52699049006446,727
2025-08-28 08:03:50.562014,99.30224371050666,99.88206171434462,98.51769079782567,99.44924571213515,762
2025-08-28 08:04:50.562014,99.6978211196701,98.77784194551819,97.91296098557604,98.73394200287518,949
2025-08-28 08:05:50.562014,101.62406275340122,99.57928953163002,98.8469344929044,99.41353975180986,149
2025-08-28 08:06:50.562014,98.12568133508488,99.1287147588346,98.02614262185861,98.68317312009272,601
2025-08-28 08:07:50.562014,97.52982873009562,99.10881717508262,98.00124524309066,98.8996317096747,817
2025-08-28 08:08:50.562014,98.85692150122725,98.99518257823819,98.54568476499158,98.94520354957851,597
2025-08-28 08:09:50.562014,100.87331253962701,99.13725286602451,97.96680849611491,98.29360320197269,434
2025-08-28 08:10:50.562014,99.63387272332828,101.41873982046214,100.42673620766283,100.43754729129802,178
2025-08-28 08:11:50.562014,102.71058311906009,101.86460918761277,100.24491523942456,101.07146631361603,681
2025-08-28 08:12:50.562014,100.72402454103486,99.90010864866309,98.24534302655505,99.04632372695842,126
2025-08-28 08:13:50.562014,98.67918980001986,99.4747551720449,99.1283235236277,99.23277804172785,370
2025-08-28 08:14:50.562014,99.13997465614473,99.53161855247265,97.99413419582676,98.57099157695946,661
2025-08-28 08:15:50.562014,101.05182153488423,99.62035061620912,98.9594432135888,99.42342491175569,903
2025-08-28 08:16:50.562014,98.2517764323355,99.58233398368482,98.51219507781387,98.63090417332299,346
2025-08-28 08:17:50.562014,98.31258737175372,99.51098702582203,97.53559950479536,98.51616773185609,875
2025-08-28 08:18:50.562014,98.43947409688789,99.73287781658259,98.80645912337319,99.02115501083654,690
2025-08-28 08:19:50.562014,98.8721534743138,100.86805393679849,99.8196760249161,99.88691020500667,486
2025-08-28 08:20:50.562014,98.03733625288487,99.25615357751799,98.09176641844897,98.68661379795088,801
2025-08-28 08:21:50.562014,97.12817229534768,98.61165434528603,97.6132458849769,98.35211256210994,658
2025-08-28 08:22:50.562014,97.91125071920821,98.31416313661461,97.8447238049018,97.87716725094899,460
2025-08-28 08:23:50.562014,96.45386478731663,97.81739895375406,96.56512037964825,97.22383801837528,965
2025-08-28 08:24:50.562014,99.22307817044711,99.06237382068338,98.4570003827049,98.98929225865636,587
2025-08-28 08:25:50.562014,97.8383783234137,100.01661723423457,99.29100896074229,99.39427396961733,451
2025-08-28 08:26:50.562014,98.46427024749673,99.11456785204457,97.96086613833592,98.13339001528227,800
2025-08-28 08:27:50.562014,99.88478092394598,99.24135961212079,98.48327766502098,99.05125196233706,355
2025-08-28 08:28:50.562014,99.17967251677824,101.96600327563807,100.8770505458364,101.17340815934969,321
2025-08-28 08:29:50.562014,102.57992998974841,103.11377221368046,101.26755769124952,102.20587341990084,983
2025-08-28 08:30:50.562014,101.91417244642012,101.63020504676705,99.86776322446278,100.68650345394683,852
2025-08-28 08:31:50.562014,98.99262836238937,101.16240498548602,99.2187021745669,100.20226938108057,880
2025-08-28 08:32:50.562014,103.1417529171049,101.99064016898866,101.20950969131678,101.4691805302672,100
2025-08-28 08:33:50.562014,101.18053007401446,101.73881897263992,99.79178743185044,100.76151106464842,645
2025-08-28 08:34:50.562014,100.50031863703623,101.96264069992908,100.77409662300309,101.20533049279464,545
2025-08-28 08:35:50.562014,101.92419546856628,102.14163598246094,101.63244575091022,101.97996454622398,178
2025-08-28 08:36:50.562014,101.61136098716761,101.52993418111386,101.00268454767654,101.0530340746459,335
2025-08-28 08:37:50.562014,101.0695141099965,101.7118398939561,100.94074346072449,100.9935087185841,433
2025-08-28 08:38:50.562014,98.29099737096139,97.99958169433411,97.06023012256837,97.75224137851502,988
2025-08-28 08:39:50.562014,95.80718014410137,97.36846892072963,96.26992474274671,96.72785373718074,448
2025-08-28 08:40:50.562014,96.64464640982365,97.1418860648342,96.24876395975147,96.47528558578757,197
2025-08-28 08:41:50.562014,93.81378790691774,95.39020214763129,94.6135320974975,95.22750240382273,181
2025-08-28 08:42:50.562014,96.74868764640566,97.42499902020711,96.60705558950424,96.85991370775436,601
2025-08-28 08:43:50.562014,94.52586468832894,96.20139924077233,94.8521405754493,95.42977232979372,576
2025-08-28 08:44:50.562014,94.25419790050698,95.48862350763268,94.63051909611406,94.98972784309674,803
2025-08-28 08:45:50.562014,96.35656159559328,95.13257153715894,94.29691619377101,95.12046842038284,864
2025-08-28 08:46:50.562014,97.65305183004322,96.57078017852824,95.74104554868217,96.56174170944895,649
2025-08-28 08:47:50.562014,95.73501767917668,95.48290890223952,94.6485291601471,95.1258795582695,113
2025-08-28 08:48:50.562014,95.19673054575189,97.21523737885626,95.93822420108945,96.28904331042447,491
2025-08-28 08:49:50.562014,95.98286792174925,96.52795315104765,95.93671657488495,96.29927637144405,446
2025-08-28 08:50:50.562014,96.53086542037529,95.95213140926779,94.51205319472788,95.3177677203961,409
2025-08-28 08:51:50.562014,95.92158810829929,96.0019470653527,95.45169171186177,95.77987119465938,485
2025-08-28 08:52:50.562014,98.29826043021454,96.3006008798924,95.769871516526,95.97893089023285,308
2025-08-28 08:53:50.562014,95.77203185246842,96.22675610267552,95.29402567119874,95.37871401307405,456
2025-08-28 08:54:50.562014,95.6405652145541,96.17737754033402,94.98182297717966,95.44851609806408,700
